,TOC,TIPLOC,User/Pass,count
3191,LM,GALTINT,User,2088
3192,LM,GALTONJ,Passing Point,3091
3193,LM,GRAVLYH,Passing Point,15
3194,LM,GRAVLYH,User,2487
3195,LM,GRJT,Passing Point,4
3196,LM,GRSTH,User,832
3197,LM,GTMLVRN,User,617
3198,LM,HAGLEY,User,1624
3199,LM,HALTONJ,Passing Point,676
3200,LM,HAMSTED,Passing Point,16
3201,LM,HAMSTED,User,1276
3202,LM,HANSLPJ,Passing Point,2606
3203,LM,HARTFD,User,656
3204,LM,HARTFDJ,Passing Point,676
3205,LM,HATTNNJ,Passing Point,382
3206,LM,HATTNWJ,Passing Point,398
3207,LM,HATTON,Passing Point,67
3208,LM,HATTON,User,106
3209,LM,HAWKSLA,Passing Point,660
3210,LM,HBRY,Passing Point,526
3211,LM,HBRY,User,660
3212,LM,HDNS,Passing Point,34
3213,LM,HDNS,User,1220
3214,LM,HEMLHMP,Passing Point,31
3215,LM,HEMLHMP,User,2555
3216,LM,HENLYIA,Passing Point,158
3217,LM,HENLYIA,User,642
3218,LM,HENWICK,Passing Point,560
3219,LM,HLGN,Passing Point,98
3220,LM,HLGN,User,1088
3221,LM,HMPTNIA,Passing Point,8
3222,LM,HMPTNIA,User,1299
3223,LM,HMTNJ,Passing Point,1956
3224,LM,HNDSHWT,User,2070
3225,LM,HOWWOOD,User,832
3226,LM,HROW,Passing Point,2628
3227,LM,HROW,User,1598
3228,LM,KDRMNST,Passing Point,54
3229,LM,KDRMNST,User,1090
3230,LM,KENLSTN,User,572
3231,LM,KENLWTH,Passing Point,649
3232,LM,KIDSGRV,User,630
3233,LM,KLGL,Passing Point,61
3234,LM,KLGL,User,1347
3235,LM,KMPSTNH,User,544
3236,LM,KNORTON,Passing Point,813
3237,LM,KNORTON,User,2632
3238,LM,LAPWRTH,User,192
3239,LM,LBRDFJN,Passing Point,377
3240,LM,LCHC,User,203
3241,LM,LCHTNJ,Passing Point,696
3242,LM,LCHTTVL,User,656
3243,LM,LDBURY,User,617
3244,LM,LDLNGTN,User,544
3245,LM,LEAHALL,Passing Point,31
3246,LM,LEAHALL,User,1352
3247,LM,LEDBRNJ,Passing Point,3369
3248,LM,LGRN,User,1166
3249,LM,LIFODEJ,Passing Point,14
3250,LM,LNDYW,User,1236
3251,LM,LNGBKBY,Passing Point,39
3252,LM,LNGBKBY,User,1309
3253,LM,LNGP,User,496
3254,LM,LONB,Passing Point,809
3255,LM,LONB,User,2540
3256,LM,LTNBZRD,User,2361
3257,LM,LVRPLCS,Passing Point,676
3258,LM,LYEE,User,1166
3259,LM,MADEJN,Passing Point,1071
3260,LM,MADELEY,Passing Point,1414
3261,LM,MFDB,Passing Point,25
3262,LM,MKNSCEN,Passing Point,82
3263,LM,MKNSCEN,User,2478
3264,LM,MLBRKB,User,544
3265,LM,MLVRNLK,User,686
3266,LM,MLVRNWL,Passing Point,470
3267,LM,MLVTJN,Passing Point,687
3268,LM,MRSTNGR,Passing Point,28
3269,LM,MRSTNGR,User,2005
3270,LM,NMPTN,Passing Point,11
3271,LM,NMPTN,User,722
3272,LM,NMPTNNJ,Passing Point,34
3273,LM,NNTN,User,656
3274,LM,NNTNCHC,Passing Point,660
3275,LM,NRTF,Passing Point,18
3276,LM,NRTF,User,2632
3277,LM,NTNB,Passing Point,1074
3278,LM,NWLANSB,Passing Point,560
3279,LM,OAKNGTS,Passing Point,9
3280,LM,OAKNGTS,User,746
3281,LM,OLHL,User,1168
3282,LM,OLTON,User,1192
3283,LM,PBLJWM,Passing Point,687
3284,LM,PKST,User,832
3285,LM,PNKRDG,Passing Point,100
3286,LM,PNKRDG,User,1234
3287,LM,PROOFHJ,Passing Point,5485
3288,LM,PRYBR,Passing Point,34
3289,LM,PRYBR,User,280
3290,LM,PRYBRNJ,Passing Point,3021
3291,LM,PRYBRWJ,Passing Point,1605
3292,LM,PWTH,Passing Point,14
3293,LM,PWTH,User,17
3294,LM,QPRK,Passing Point,77
3295,LM,RIDGMNT,User,544
3296,LM,ROWLEYR,Passing Point,140
3297,LM,ROWLEYR,User,2084
3298,LM,RUGBLLJ,Passing Point,12
3299,LM,RUGBNBJ,Passing Point,28
3300,LM,RUGBTVJ,Passing Point,1980
3301,LM,RUGBY,Passing Point,7
3302,LM,RUGBY,User,1947
3303,LM,RUGL,User,656
3304,LM,RUGLBJN,Passing Point,1254
3305,LM,RUGLTWN,Passing Point,2
3306,LM,RUGLTWN,User,1220
3307,LM,RUGLYNJ,Passing Point,714
3308,LM,RUNCORN,Passing Point,18
3309,LM,RUNCORN,User,658
3310,LM,SELYOAK,Passing Point,799
3311,LM,SELYOAK,User,2632
3312,LM,SHIFNAL,Passing Point,5
3313,LM,SHIFNAL,User,858
3314,LM,SHIP,Passing Point,470
3315,LM,SHIRLEY,Passing Point,184
3316,LM,SHIRLEY,User,1088
3317,LM,SHNS,User,1407
3318,LM,SHRWBAF,Passing Point,1061
3319,LM,SLIGHTJ,Passing Point,533
3320,LM,SMLHTH,Passing Point,2
3321,LM,SMLHTH,User,1240
3322,LM,SMLHTHS,Passing Point,3182
3323,LM,SMTHKRS,Passing Point,24
3324,LM,SMTHKRS,User,1286
3325,LM,SMTHWKW,Passing Point,2280
3326,LM,SNDWDUD,Passing Point,30
3327,LM,SNDWDUD,User,1944
3328,LM,SOAVPWY,Passing Point,98
3329,LM,SOAVPWY,User,1000
3330,LM,SOHOEJ,Passing Point,1605
3331,LM,SOHONJ,Passing Point,14
3332,LM,SOHOSJ,Passing Point,4771
3333,LM,SOLIHUL,User,1192
3334,LM,SPRD,Passing Point,98
3335,LM,SPRD,User,1088
3336,LM,STADJN,Passing Point,399
3337,LM,STAFFDJ,Passing Point,260
3338,LM,STAFFNJ,Passing Point,92
3339,LM,STAFFRD,Passing Point,51
3340,LM,STAFFRD,User,1910
3341,LM,STAFFSJ,Passing Point,254
3342,LM,STAFTVJ,Passing Point,1405
3343,LM,STECHFD,Passing Point,1314
3344,LM,STECHFD,User,1314
3345,LM,STKWKSJ,Passing Point,744
3346,LM,STOKEOT,User,850
